#'chr'	'start'	'end'	'2cell_K27me3_maternal_mm10.bw'	'2cell_K27me3_paternal_mm10.bw'	'8cell_K27me3_maternal_mm10.bw'	'8cell_K27me3_paternal_mm10.bw'	'E6.5_epiblast_K27me3_maternal_mm10.bw'	'E6.5_epiblast_K27me3_paternal_mm10.bw'	'ICM_K27me3_maternal_mm10.bw'	'ICM_K27me3_paternal_mm10.bw'	'MII_oocyte_K27me3_mm10.bw'	'morula_H3K27me3_mei_maternal.bw'	'morula_H3K27me3_mei_paternal.bw'	'PN5_zygote_K27me3_maternal_mm10.bw'	'PN5_zygote_K27me3_paternal_mm10.bw'	'sperm_K27me3_mm10.bw'	'sperm_K27me3_sperm_chen_mm10.bw'
chr14	24486045	24488046	0.32600000500679016	0.3633333345254262	nan	2.559999942779541	0.5199999809265137	1.0450000166893005	nan	nan	0.3499999940395355	0.4926364282439316	0.5552765360359905	0.42000000178813934	nan	0.8047786752582796	1.6571381445648312
chr14	30603206	30605207	nan	nan	nan	nan	0.25999999046325684	0.25999999046325684	0.33000001311302185	nan	0.5249999910593033	0.3166955480094197	0.39651212627919896	0.2800000011920929	nan	0.7392153684205325	2.4523278504297292
chr14	30878256	30880257	0.27000001072883606	nan	nan	nan	0.3773814759997159	0.25999999046325684	nan	0.6700000166893005	0.699999988079071	0.44231785645430116	0.2022451187359697	0.2800000011920929	nan	0.8535014937689821	1.95543991438095
chr14	32598926	32600927	0.3221037926212434	0.14684210575347287	nan	1.2799999713897705	1.266987951535646	1.023450163473566	0.893333355585734	0.6700000166893005	2.8823738130314953	2.9382278268662527	0.6781394335104787	0.6949999928474426	0.2800000011920929	3.497087391261679	36.001989861240034
chr14	34084978	34086979	0.512009571685175	nan	0.6399999856948853	0.6399999856948853	0.3701694779476877	0.25999999046325684	0.6700000166893005	nan	2.5079160333871244	0.4454847200699653	0.4276267450371723	0.7986567067121392	0.2800000011920929	1.0491195038565913	5.3090109241002805
chr14	34286358	34288359	nan	0.4099999964237213	nan	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.0	nan	0.3733333349227905	0.6050000041723251	0.4085804631804181
chr14	37048013	37050014	0.26385088907490317	0.1971428585903985	3.196815848943606	1.2799999713897705	0.7299999713897705	0.5199999809265137	0.9519686229133743	0.33000001311302185	0.9493861400085547	1.4722795184405668	0.4431840745524607	0.34246393042584505	0.2800000011920929	0.9819446322001174	4.065946022907774
chr14	40965895	40967896	0.14000000059604645	nan	0.6399999856948853	3.8399999141693115	0.25999999046325684	0.3466666539510091	0.6700000166893005	0.6700000166893005	nan	0.0	0.0	nan	0.5600000023841858	0.6351453541063292	24.57610080779522
chr14	41068073	41070074	0.27000001072883606	0.3166666775941849	0.6399999856948853	0.6399999856948853	0.5382515784265645	0.4771837533800585	0.6700000166893005	0.5173278387748834	0.699999988079071	0.0	0.0	nan	0.2800000011920929	1.1339710712095263	20.68126882677493
chr14	41150455	41152456	0.14000000059604645	0.3200000077486038	nan	1.2799999713897705	0.5212499797344208	0.6279999732971191	0.6700000166893005	0.6700000166893005	0.4199999928474426	0.0	0.0	nan	0.2800000011920929	0.6329369723028303	2.6504914668546444
chr14	43922367	43924368	0.27000001072883606	nan	nan	nan	0.5199999809265137	0.5199999809265137	nan	nan	0.699999988079071	0.0	0.0	nan	nan	nan	0.0
chr14	44776204	44778205	0.4100000001490116	0.27000001072883606	nan	nan	nan	nan	0.8350000232458115	0.6700000166893005	1.5210818170509126	0.0	0.0	0.6950000077486038	nan	0.7140661069117058	2.276557975861503
chr14	44778225	44780226	nan	nan	nan	nan	nan	nan	nan	nan	0.5833333233992258	0.0	0.0	nan	nan	0.8050000220537186	1.552774776136321
chr14	44935392	44937393	0.5450000017881393	0.27000001072883606	nan	nan	nan	nan	nan	0.6700000166893005	0.5002145837560744	0.0	0.0	0.5600000023841858	nan	nan	0.21126187187263454
chr14	44936951	44938952	0.5860919544751617	0.27000001072883606	nan	nan	nan	nan	nan	0.6700000166893005	0.6299999833106995	0.0	0.0	0.5600000023841858	nan	0.4000000059604645	1.1091248474378457
chr14	44938766	44940767	0.5462500043213367	0.27000001072883606	2.559999942779541	nan	0.38999998569488525	nan	0.6700000166893005	nan	1.487236057899735	0.0	0.0	0.9049999937415123	nan	1.5752038579407355	3.552578104459781
chr14	44960306	44962307	0.8128194247268081	0.16600000262260436	2.2249214162377164	nan	0.5212787520854979	0.40444442960951066	0.9199373269903248	0.6700000166893005	1.102365075271182	0.0	0.0	0.6892970448313387	0.472620691667343	0.5170588284688153	4.7208573478034355
chr14	45317571	45319572	nan	nan	nan	nan	0.6851011857330075	0.25999999046325684	1.1133333345254262	nan	0.9166770692470295	0.0	0.0	0.3733333349227905	0.3733333349227905	0.6714126930817613	4.5945217551320034
chr14	47275856	47277857	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.5225710063860912	1.9862841461551959
chr14	47417406	47419407	nan	nan	nan	nan	0.25999999046325684	0.5199999809265137	nan	nan	nan	0.0	0.0	0.42000000178813934	nan	0.6700000166893005	2.5921832041881014
chr14	47567433	47569434	nan	0.2749999985098839	nan	1.2799999713897705	nan	0.5199999809265137	0.6700000166893005	nan	nan	0.43985390144845715	0.0	nan	nan	0.8480677399858535	3.658211737975426
chr14	50125552	50127553	nan	0.3416666661699613	1.2799999713897705	1.2799999713897705	nan	0.5199999809265137	nan	0.8900000055631002	0.3499999940395355	0.7227680754030067	1.773533060692478	0.42000000178813934	0.42000000178813934	0.5915258258860996	3.438920291795068
chr14	50532413	50534414	0.4078351413826462	0.488202257353938	2.1333332856496177	1.2799999713897705	0.272187490016222	0.38999998569488525	0.7800000111262003	1.0050000250339508	1.0696883605998906	2.4561458754575236	3.2770083182933987	0.6878508725448659	0.5067927620226615	0.802964846093451	2.223319963774998
chr14	50806945	50808946	0.18333333730697632	nan	nan	nan	0.3466666539510091	0.5199999809265137	nan	0.6700000166893005	0.4666666587193807	2.1855486229263144	0.7778658323559625	2.1668777828572567	0.42000000178813934	0.4854166718820731	0.5408303934833159
chr14	50923892	50925893	nan	nan	nan	2.1333332856496177	nan	nan	0.6700000166893005	0.6700000166893005	0.8776119253528651	0.35188371452434486	0.15956222385480845	nan	nan	0.6349570239683276	1.0385633725514714
chr14	51008277	51010278	nan	nan	nan	nan	0.49214283909116474	0.4159999847412109	nan	nan	nan	0.3504764940785146	0.0	0.2800000011920929	nan	1.4110972862403446	4.782124297104139
chr14	51049162	51051163	0.27222222752041286	0.23153846926943084	0.853333314259847	nan	0.570096318202671	0.5960222890385908	0.8304943172650645	0.6700000166893005	1.0780897425837017	1.3948667996648192	1.1671976466467235	0.4078538830149664	0.2800000011920929	0.7471962658558536	0.8294141171635061
chr14	51115556	51117557	nan	0.27000001072883606	nan	1.9199999570846558	0.3197004874415088	0.33417973096632586	1.1775757869084675	0.5875757733980814	nan	0.6316312345667281	0.16315237347451764	0.5600000023841858	0.2800000011920929	0.7356431585006199	1.5958721875727384
chr14	52111140	52113141	nan	nan	nan	nan	0.5460759285633071	0.5973271763269803	nan	0.6700000166893005	0.6299999833106995	0.2991012264525277	0.5149870774913943	0.2800000011920929	0.2800000011920929	0.7692944951401166	0.8750466788071266
chr14	52196501	52198502	nan	nan	2.559999942779541	1.2799999713897705	0.25999999046325684	0.5199999809265137	0.6700000166893005	nan	nan	1.038055597752824	0.0793822063677672	nan	nan	0.6728762577608677	2.2921913582226563
chr14	52490045	52492046	0.32363636656240985	0.32700000554323194	nan	1.706666628519694	0.3018679438389825	0.3525281674236107	0.6700000166893005	0.33000001311302185	0.5597901972797843	1.063040057401071	1.6789934763844045	0.3733333349227905	0.3733333349227905	0.7403517682947706	2.855415506281893
chr14	52579664	52581665	nan	0.2750000059604645	nan	nan	0.33202214848631967	0.38999998569488525	0.6700000166893005	0.6700000166893005	nan	0.5404932373824685	0.413266156805211	nan	0.2800000011920929	0.9795320705999742	4.2581933497012345
chr14	53077457	53079458	0.5466666767994562	0.27000001072883606	nan	nan	1.0499999523162842	0.5199999809265137	nan	nan	0.5599999845027923	0.5102308123544238	0.0	0.5600000023841858	0.2800000011920929	0.4000000059604645	2.257544407512116
chr14	53154511	53156512	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr14	53301035	53303036	nan	nan	nan	nan	nan	nan	nan	nan	0.699999988079071	0.0	0.0	nan	nan	nan	0.0
chr14	53301035	53303036	nan	nan	nan	nan	nan	nan	nan	nan	0.699999988079071	0.0	0.0	nan	nan	nan	0.0
chr14	53417387	53419388	0.14000000059604645	0.27000001072883606	nan	nan	nan	nan	0.6700000166893005	nan	0.699999988079071	0.0	0.0	0.5600000023841858	nan	0.4000000059604645	0.06337856156179036
chr14	53427751	53429752	0.27000001072883606	0.27000001072883606	1.2799999713897705	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.2991791607915372	0.42000000178813934	0.2800000011920929	0.6050000041723251	1.3402453255558062
chr14	53620741	53622742	nan	nan	nan	1.2799999713897705	0.5199999809265137	0.5199999809265137	nan	nan	0.5484031842735237	0.0	0.0	0.2800000011920929	0.2800000011920929	0.4000000059604645	0.9823677168674079
chr14	53648694	53650695	nan	0.27000001072883606	nan	nan	nan	1.0450000166893005	nan	nan	0.8749999701976776	0.0	0.0	nan	0.2800000011920929	0.6060301549171083	0.0
chr14	53664939	53666940	0.27000001072883606	nan	nan	nan	nan	nan	nan	nan	0.699999988079071	0.01407534286178749	0.0	0.2800000011920929	nan	nan	0.5704070592689133
chr14	53715762	53717763	nan	0.37822087008528915	nan	0.6399999856948853	0.3466666539510091	0.8092561661376112	nan	nan	nan	0.07037671430893745	0.4639271599003698	0.2800000011920929	0.3862068981959902	0.5558935407223357	0.04774518304321541
chr14	53762636	53764637	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.4000000059604645	0.0
chr14	53830790	53832791	0.19571429065295629	0.3280000060796738	1.2799999713897705	2.559999942779541	0.46472439240282915	1.15	0.6700000166893005	0.6675000116229057	0.6607657945844098	1.2738177312844279	0.997263893135067	0.2800000011920929	0.2800000011920929	0.9683968636460255	6.333630493317528
chr14	53875015	53877016	0.27000001072883606	0.2619065123206426	nan	1.2799999713897705	0.40444442960951066	0.38999998569488525	0.6700000166893005	0.6792157011873582	0.699999988079071	1.9416933458248178	1.9075663474605775	0.2800000011920929	0.41749999672174454	1.6826631158661023	13.651744929389439
chr14	54148046	54150047	0.6225124995020098	0.2266666740179062	1.4933333198229473	nan	0.6344075553225115	0.4471428394317627	0.860000022820064	0.893333355585734	2.684213555655562	5.164240157824644	0.5022220993447101	0.7641666630903879	0.2800000011920929	1.0184765323096474	3.400471137143087
chr14	54191303	54193304	0.5466666718324026	0.27000001072883606	1.2799999713897705	nan	0.5199999809265137	0.25999999046325684	0.6700000166893005	nan	1.4616191723774459	1.1520662091482525	0.5185772275281274	0.46666666865348816	nan	1.3986603267524274	4.492693979551886
chr14	54193490	54195491	0.6770484299383925	0.27000001072883606	1.2205464208060925	nan	0.35445956919650184	0.4159999847412109	0.9421753805300239	0.8375000208616257	1.4878169278732292	8.335413573444754	1.7033267098626514	0.5916104833508252	nan	1.2954859410868131	5.304361372277595
chr14	54199785	54201786	0.3481269539581005	nan	1.9199999570846558	nan	0.707165747827812	0.5199999809265137	1.2988088864038525	0.6700000166893005	1.3159652657411025	2.210531525347365	0.5927736497056418	0.5875757595859534	nan	1.3784153190756394	4.0879164045003575
chr14	54416701	54418702	0.14000000059604645	nan	nan	nan	nan	nan	nan	nan	1.5280835721470893	0.0	0.0	0.2800000011920929	0.2800000011920929	1.5646382228936448	8.792293910143794
chr14	54624309	54626310	nan	nan	1.2799999713897705	nan	0.30753198140717947	0.7825370520846991	nan	0.6666666766007742	0.4666666587193807	0.2931191955787548	0.0	0.2800000011920929	0.2800000011920929	2.5606274723338815	15.657468390369463
chr14	54912131	54914132	0.2575000040233135	nan	1.2799999713897705	nan	0.9124999642372131	0.5084177014193957	0.8911111288600497	0.5977605866081821	1.9826513729958868	1.7115605220623102	0.8959418701446396	0.4494668393358298	0.5600000023841858	2.6146309421819636	31.831680960800576
chr14	55486191	55488192	nan	nan	nan	nan	nan	nan	nan	nan	2.011625281104116	0.0	0.0	nan	nan	0.7043310209060029	2.4937351556910925
chr14	55577493	55579494	nan	nan	nan	nan	nan	nan	nan	nan	2.0316885806334013	0.0	0.0	nan	nan	1.042196160764726	7.670074345349431
chr14	55680816	55682817	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.7835021184340811	14.968326694187315
chr14	55823794	55825795	nan	nan	1.2799999713897705	nan	nan	nan	nan	nan	1.9246776609763927	0.0	0.0	nan	nan	3.4208783896086135	28.94161124154367
chr14	55883255	55885256	nan	nan	nan	nan	nan	nan	nan	nan	1.5781970523938194	0.0	0.0	nan	nan	0.9369792507730729	6.766295908332646
chr14	56261259	56263260	nan	nan	nan	nan	nan	nan	nan	nan	1.296018866152978	0.0	0.0	nan	nan	1.0309299842984068	4.6976190683008845
chr14	56449572	56451573	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.8043775280795423	2.8220356183013937
chr14	57397482	57399483	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.7988138150217549	3.55680341526367
chr14	57797423	57799424	nan	nan	nan	nan	nan	nan	0.44333334763844806	0.6700000166893005	0.699999988079071	0.0	0.0	nan	nan	0.5738505818720522	1.5747460048535893
chr14	57998261	58000262	2.450000047683716	0.550000011920929	1.2799999713897705	1.2799999713897705	0.25999999046325684	0.5199999809265137	1.1100000043710072	0.6700000166893005	0.8749999701976776	0.0	0.0	0.5600000023841858	nan	0.7552512738872413	2.9737221479475466
chr14	61036986	61038987	nan	nan	nan	nan	nan	nan	nan	nan	1.3883009202476344	0.0	0.0	nan	nan	1.4225844682570243	10.833933257508551
chr14	61309742	61311743	nan	nan	nan	nan	nan	nan	nan	nan	0.5249999910593033	0.0	0.0	nan	nan	1.3437095648688777	3.464272236359352
chr14	61603535	61605536	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.47809524337450665	1.3419354227946318
chr14	61606456	61608457	nan	nan	nan	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.0	nan	nan	0.6245973259210587	0.8851872537804508
chr14	61630971	61632972	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.5957750042527914	0.9405378565557119
chr14	62743431	62745432	nan	nan	nan	nan	nan	0.25999999046325684	nan	nan	0.3499999940395355	0.10134248671562657	0.33188942561800155	nan	nan	nan	0.6337856208307037
chr14	62760111	62762112	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1407534286178749	0.31912443877338825	0.2800000011920929	0.5600000023841858	0.6865043097034225	12.638108700290434
chr14	63045990	63047991	0.2740000069141388	0.27000001072883606	nan	nan	0.7849999666213989	0.7799999713897705	nan	0.6700000166893005	1.2928746664114021	1.0707812518372886	0.15956222385480845	0.38606060770424927	nan	1.1430620911637408	2.5347199722387264
chr14	63416186	63418187	0.4321067455025871	0.2730864229393594	1.5149999777786434	3.8399999141693115	0.5267332471929468	0.45624998211860657	0.7441163127615351	0.8424138034686486	1.0673090523689837	3.0666636903544533	1.3415193680463464	0.37211986615443465	0.2800000011920929	1.0667702004961346	5.2033784644178365
chr14	63508091	63510092	nan	nan	nan	nan	0.5641787927977893	0.5216666460037231	0.6700000166893005	nan	0.7374999798124745	0.8096848219588422	0.555276524121019	0.2800000011920929	0.502891564345264	3.2680097262836196	25.71352779537603
chr14	64092695	64094696	0.48722113786533777	0.1985714307853154	1.2799999713897705	1.2799999713897705	0.5874999761581421	0.25999999046325684	0.803732554950638	0.5648949035295137	0.6222222083144717	3.434381354456839	2.3607230274633193	0.531926428186928	0.38933734703494843	0.8050000161172398	14.765096607713447
chr14	64948846	64950847	nan	0.27000001072883606	nan	nan	0.4522916500767072	0.25999999046325684	0.6700000166893005	0.6700000166893005	0.699999988079071	0.47187627463981785	0.2568951804062416	nan	0.2800000011920929	0.9153972803729854	0.8120906406912072
chr14	66280051	66282052	0.27000001072883606	0.2266666740179062	nan	nan	0.6524999737739563	0.6524999737739563	nan	nan	0.6408333232005438	0.6355014307864721	0.49942975768680753	0.46666666865348816	0.2800000011920929	1.5285994761965187	22.610093552460974
chr14	66296024	66298025	0.5450000017881393	0.5450000017881393	nan	2.559999942779541	0.5199999809265137	0.5936127508471826	0.9670872226053354	1.0572557290725548	0.699999988079071	1.1703646576803723	0.7180300073466379	0.3500000014901161	0.3733333349227905	0.6191789411602788	1.3309498136487976
chr14	66634250	66636251	0.26390708366696924	0.27000001072883606	1.9199999570846558	nan	0.6784653542809279	0.7339060880563834	1.0249124080373964	0.6700000166893005	2.0314892336823	4.751128906908183	2.294903630914836	0.7992496868047914	0.3500000014901161	2.0411417973655626	23.53077337043039
chr14	66910207	66912208	0.9393877478278413	0.27000001072883606	1.2799999713897705	nan	0.4471428394317627	0.5199999809265137	1.1400000340696694	nan	2.769090471358254	0.3371046998392398	0.3255069366638092	0.8349999859929085	0.5600000023841858	3.535825356397287	38.13573186508362
chr14	69293298	69295299	0.949999988079071	nan	1.2799999713897705	1.2799999713897705	nan	0.5199999809265137	nan	nan	2.0899999141693115	0.0	0.0	nan	0.2800000011920929	nan	0.0
chr14	69706583	69708584	0.37394365920147427	0.27000001072883606	1.2799999713897705	nan	nan	nan	nan	0.6700000166893005	1.6160434737477423	1.3899396399388844	0.5784130584949377	0.28903225929506365	nan	0.8799527050071472	2.516551461415193
chr14	69804544	69806545	0.27000001072883606	0.27666667103767395	nan	nan	0.35660846572267146	nan	0.6700000166893005	0.6700000166893005	1.0160762759688549	1.3160445781304562	0.0	0.5020000040531158	nan	1.0163278010307333	12.987958401218169
chr14	69839406	69841407	0.7166666723787785	0.27000001072883606	1.2799999713897705	nan	0.5971428326198033	0.5953056962767531	1.079090923729927	0.6700000166893005	2.0704941520222286	4.750075372381844	0.43400924888507897	0.7061538421190702	0.2800000011920929	1.7565693159054012	6.98516123215
chr14	74805057	74807058	0.30037594782678706	0.27200000584125517	2.559999942779541	1.9199999570846558	0.25999999046325684	0.5633333126703898	0.5000000149011612	0.9655555685361227	0.7499999872275761	1.0345375966811288	2.639956937081691	0.35988587885032197	0.3733333349227905	0.8073201335818974	2.58162010931361
chr14	75843963	75845964	nan	nan	nan	nan	nan	nan	nan	nan	0.699999988079071	0.0	0.0	nan	nan	0.805155089994688	19.743275127995915
chr14	75846922	75848923	nan	nan	nan	nan	nan	nan	nan	nan	0.48999999165534974	0.0	0.0	nan	nan	0.5978495608756315	3.801866960906792
chr14	77234615	77236616	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.4000000059604645	1.2189810260244156
chr14	79213356	79215357	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	1.2160652875900269	16.070268659458225
chr14	79389667	79391668	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.5542642186616974	1.0356057056005687
chr14	79450834	79452835	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	0.7243283613404232	13.774697152541197
chr14	87809663	87811664	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	0.5600000023841858	nan	0.4000000059604645	6.664468299889791
chr14	99045376	99047377	nan	0.3194020010803229	1.706666628519694	5.119999885559082	0.5233333110809326	0.25999999046325684	0.6700000166893005	0.6700000166893005	0.3499999940395355	0.9595861123657894	1.1173344397175498	0.2800000011920929	0.5600000023841858	0.7346605642673072	3.594409018144317
chr14	101199068	101201069	0.27000001072883606	0.14000000059604645	nan	1.2799999713897705	0.4560049758868271	0.4159999847412109	0.44333334763844806	1.340000033378601	0.9284152857592849	0.9838663593999509	1.0052419953915788	nan	0.6275000050663948	1.675569537490175	23.365991622909554
chr14	101639470	101641471	nan	nan	nan	nan	nan	nan	nan	nan	0.42777777049276566	0.0	0.0	nan	nan	0.6047464761254397	0.39083446445374537
chr14	101652966	101654967	nan	nan	nan	nan	nan	nan	nan	nan	0.699999988079071	0.0	0.0	nan	nan	0.7133462466515702	1.0812382654569437
chr14	103151286	103153287	nan	nan	1.9199999570846558	nan	nan	0.5199999809265137	0.33000001311302185	nan	nan	0.4623753466289202	0.005584677834918296	nan	0.5600000023841858	1.3950739322331152	0.8184284975920719
chr14	103155766	103157767	nan	0.20749999955296516	nan	nan	nan	nan	nan	nan	0.4666666587193807	0.26391304355451667	0.0	nan	nan	0.7481375556108262	0.42970664738893866
chr14	105622769	105624770	nan	nan	nan	nan	nan	nan	nan	nan	1.786985790961545	0.0	0.0	nan	nan	0.8056255874296302	2.9187940569712723
chr14	114944947	114946948	0.23850746719694849	0.3010000064969063	nan	nan	0.6966666380564371	0.4976623336990158	0.6700000166893005	0.6700000166893005	1.016119373378469	0.6847661238560255	2.8457887117890106	0.3500000014901161	0.2800000011920929	0.8606126848163387	4.063832806414929
chr14	115042850	115044851	nan	0.27666667103767395	nan	nan	0.5199999809265137	1.1151401695804062	0.6700000166893005	0.5373170884644113	nan	0.7393069072165291	0.5584677775343438	0.2800000011920929	0.42000000178813934	0.6420000076293946	1.1940521080156734
chr14	119098433	119100434	0.2612970746960101	nan	1.2799999713897705	1.2799999713897705	0.38999998569488525	0.3814953131096385	1.4699999928474425	0.5320000112056732	2.8113393178288786	2.2136978541297476	1.4639833899273509	0.6898326376242617	nan	1.059226486159534	1.6203785868122362
chr14	120274668	120276669	0.3387654381401745	nan	1.9199999570846558	nan	0.3466666539510091	0.5199999809265137	0.6700000166893005	nan	2.9719140749463793	1.9466193354409793	0.29199886965429944	1.2499999925494194	0.2800000011920929	1.453624331570192	8.957924923052017
chr14	122464657	122466658	0.14000000059604645	nan	nan	nan	0.5199999809265137	nan	nan	nan	2.316691640464739	0.31669545268964794	0.0	0.5600000023841858	nan	2.8485260275444078	38.17756237762085
chr9	6167611	6169612	0.6048245602532437	0.2755555593305164	1.9199999570846558	nan	0.3466666539510091	1.004115856848992	0.5837500132620335	0.5936718869488686	1.1917646860375124	2.4540347372037896	1.687370502370885	0.7637500017881393	0.49722113318872546	1.3408303911823112	16.821096261163643
chr9	7346405	7348406	0.27000001072883606	0.29024968946471197	nan	2.559999942779541	0.5225316240817686	0.5199999809265137	nan	nan	0.7639269249079979	0.0	0.0	0.46333332856496173	0.5575919788218661	1.0025801080676395	1.3250344723001353
chr9	9893430	9895431	0.334367821956503	0.46357093569201074	1.706666628519694	1.2799999713897705	0.5199999809265137	nan	0.7091148952530827	0.7007250484542873	0.6672205324439484	2.511391722161075	3.8945144258219857	0.2800000011920929	0.29640831884229113	0.7773994370310129	3.029917807355039
chr9	15278866	15280867	nan	nan	nan	3.8399999141693115	0.4333333174387614	0.7849999666213989	0.6700000166893005	0.6700000166893005	nan	0.0	0.0	nan	nan	0.6364775668706659	1.1936295850166139
chr9	15305166	15307167	0.3396726681587154	0.26026723245695843	3.0699999570846557	2.2143065778588435	0.578734769728352	0.9599678071748788	1.4459062920913155	1.6132207884231868	0.3499999940395355	0.0	0.0	nan	nan	0.6002570736224363	1.6491101904549281
chr9	15323290	15325291	nan	0.14000000059604645	nan	nan	0.47431093559669524	0.5199999809265137	nan	0.33000001311302185	0.5608433639428702	0.0	0.0	0.2800000011920929	0.2800000011920929	0.48920052942879705	0.5801251006388534
chr9	15340093	15342094	nan	nan	nan	1.2799999713897705	nan	0.5224999785423279	nan	0.6700000166893005	nan	0.0	0.0	0.2800000011920929	0.34947368569840165	0.5027568972947305	0.8163158758946027
chr9	16948134	16950135	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr9	19641597	19643598	0.14000000059604645	0.3248344422527058	nan	1.9199999570846558	0.4766666491826375	0.48586696400495155	0.6700000166893005	1.1783460081075863	0.699999988079071	1.0359460270327367	2.831032676437031	0.2800000011920929	0.5665037016515378	0.4759259312241166	1.129405975967333
chr9	19711828	19713829	0.2749999985098839	0.24668790371554672	nan	2.559999942779541	0.25999999046325684	0.3014012628300175	0.6700000166893005	1.340000033378601	0.699999988079071	0.0	1.6618395026834651	0.5600000023841858	nan	0.4000000059604645	1.2891199503583588
chr9	20054460	20056461	0.2745484984838046	0.29909091239625757	nan	1.9330611812825105	1.0450000166893005	0.6089261706243424	0.893333355585734	0.6700000166893005	0.7583333204189936	2.3826011843171373	4.2802583170437565	0.3992528723574233	0.5571346713342092	0.6702173980681793	2.891752532724736
chr9	20281350	20283351	0.27000001072883606	0.2742857187986374	nan	nan	nan	nan	nan	0.44333334763844806	0.4666666587193807	0.28150723851483683	2.174035255340622	0.2800000011920929	0.2800000011920929	0.6728762577608677	1.8379783150793492
chr9	20384157	20386158	0.27000001072883606	nan	nan	nan	0.38999998569488525	0.25999999046325684	nan	1.2040000140666962	0.48999999165534974	0.48771112838546854	1.4560052777814125	0.2800000011920929	0.2800000011920929	0.7259779397618686	2.8520351779395376
chr9	20474032	20476033	nan	0.2856310743440702	nan	nan	nan	0.35923662804465256	0.33000001311302185	0.6700000166893005	0.6174528196735202	0.2991013024104708	0.7579205513953686	0.2800000011920929	0.3921126777257478	0.87423078077892	1.951637211083055
chr9	21001736	21003737	0.14000000059604645	nan	1.2799999713897705	nan	0.25999999046325684	0.35252667746085714	nan	0.6700000166893005	0.699999988079071	0.6481703083733211	0.19945277981851053	nan	0.2800000011920929	0.7180141380153234	1.6588282387951265
chr9	21244127	21246128	0.27000001072883606	nan	0.9473556019252557	1.2235865987905252	0.8606735399967648	0.6302830029583577	nan	0.6700000166893005	3.522698680976818	0.3166954556683908	0.0	nan	nan	3.1935210093911253	17.53051673180458
chr9	21479318	21481319	nan	nan	nan	nan	nan	nan	nan	nan	0.6124999895691872	0.0	0.0	nan	0.2800000011920929	0.8337209465198738	1.44841141443977
chr9	21508893	21510894	nan	nan	nan	nan	0.38999998569488525	nan	0.6700000166893005	nan	0.5249999910593033	1.035945563778646	0.07978111192740422	nan	nan	0.679731842426899	0.6050540025325968
chr9	22001987	22003988	nan	nan	nan	nan	0.25999999046325684	0.25999999046325684	nan	nan	nan	0.8621146758159121	1.246978755595385	0.2800000011920929	nan	0.8338753748195429	3.048931391104527
chr9	24773302	24775303	nan	0.8199999928474426	2.0031637970337086	5.119999885559082	0.9886213620821317	0.983307409233576	0.8564406852264189	1.154581519738168	2.4901078848134097	0.9648644540501737	0.99686498757543	0.2800000011920929	0.3733333349227905	3.5814134951254024	37.569132771627835
chr9	25264393	25266394	nan	0.1551364376112508	nan	nan	0.5199999809265137	0.5199999809265137	nan	nan	0.699999988079071	0.24209622512275966	0.1822998347966329	0.3733333349227905	0.41749999672174454	1.2100000381469727	0.45167788206369264
chr9	26732807	26734808	nan	0.23558824334074469	nan	nan	0.7849999666213989	0.9304707363226614	0.6700000166893005	0.6700000166893005	0.699999988079071	0.19353620264900737	0.4391950181816173	0.30115384665819317	0.2800000011920929	1.915143890702201	16.25406994803556
chr9	27351684	27353685	nan	0.14000000059604645	nan	nan	0.5199999809265137	nan	nan	0.6700000166893005	0.699999988079071	0.56301424468773	0.17950750183665948	0.2800000011920929	0.2800000011920929	0.7358468768214959	2.5317623110963727
chr9	30426328	30428329	nan	0.27000001072883606	nan	nan	0.6887897807321731	0.6585046487433888	0.48855363074086255	0.9034494998563042	0.5073643257451612	0.9757737472079981	0.28800981405792925	nan	nan	0.8072229397524694	1.1167302648762594
chr9	35115727	35117728	nan	nan	nan	1.2799999713897705	nan	nan	nan	nan	2.180084951799074	0.0	0.0	nan	0.2800000011920929	0.8740389591097125	3.0852684369687733
